pokefuta_id,prefecture,city,location,address,name,lat,lng,officialUrl
10,岩手県,洋野町,ひろの水産会館ウニーク前,岩手県洋野町種市22-133-11,カブト,40.406101,141.719531,https://local.pokemon.jp/manhole/desc/10/
403,山形県,鶴岡市,鶴岡市由良コミュニティセンター,山形県鶴岡市由良2-14,ドククラゲ・ブルンゲル・プルリル・メノクラゲ,38.721151,139.684635,https://local.pokemon.jp/manhole/desc/403/
402,山形県,小国町,道の駅 白い森おぐに,山形県小国町小国小坂町616,アルクジラ・クマシュン・ツンベアー,38.072713,139.73128,https://local.pokemon.jp/manhole/desc/402/
401,山形県,大蔵村,大蔵村観光協会,山形県大蔵村南山451-2,ガラルヒヒダルマ・テールナー・ランプラー,38.611083,140.169653,https://local.pokemon.jp/manhole/desc/401/
400,山形県,寒河江市,最上川ふるさと総合公園 虹の丘,山形県寒河江市山西甲1269,チェリム・チェリンボ,38.363842,140.26637,https://local.pokemon.jp/manhole/desc/400/
399,山形県,山形市,山形駅前,山形県山形市双葉町1-2-38,ドレディア・ポポッコ・ラフレシア,38.248477,140.325854,https://local.pokemon.jp/manhole/desc/399/
322,秋田県,仙北市,田沢湖クニマス未来館,秋田県仙北市田沢湖潟字ヨテコ沢4,ハクリュー・ワシボン,39.699992,140.662631,https://local.pokemon.jp/manhole/desc/322/
321,秋田県,鹿角市,道の駅 かづの,秋田県鹿角市花輪字新田町11-4,カラカラ・ガラルデスマス,40.181213,140.785474,https://local.pokemon.jp/manhole/desc/321/
320,秋田県,男鹿市,男鹿駅,秋田県男鹿市船川港船川字新浜町1-19,オニゴーリ・グランブル・ヘルガー,39.88201,139.84772,https://local.pokemon.jp/manhole/desc/320/
319,秋田県,横手市,秋田ふるさと村,秋田県横手市赤坂富ケ沢62-46,パピモッチ・ユキワラシ,39.293561,140.545941,https://local.pokemon.jp/manhole/desc/319/
318,秋田県,秋田市,道の駅 あきた港,秋田県秋田市土崎港西1丁目9-1,イワンコ・ガーディ・バウッツェル,39.752642,140.061295,https://local.pokemon.jp/manhole/desc/318/
158,青森県,階上町,道の駅 はしかみ,青森県階上町大字道仏字耳ケ吠3-3,ナマコブシ・バチンウニ・ユキハミ,40.458437,141.608335,https://local.pokemon.jp/manhole/desc/158/
157,青森県,八戸市,蕪島海水浴場,青森県八戸市大字鮫町鮫付近,イシツブテ・キャモメ,40.537937,141.558034,https://local.pokemon.jp/manhole/desc/157/
462,福島県,大熊町,大野駅前,福島県大熊町下野上大野116-5,キテルグマ・ヌイコグマ・ヒメグマ・ラッキー,37.4099576,140.983206,https://local.pokemon.jp/manhole/desc/462/
461,福島県,小野町,小野町ふるさと文化の館,福島県小野町大字小野新町字中通2,ラッキー、ゴチミル、ブリムオン,37.279216,140.633912,https://local.pokemon.jp/manhole/desc/461/
460,福島県,浅川町,JR磐城浅川駅前,福島県浅川町本町西裏（JR磐城浅川駅前広場）,バオップ・ピンプク・ラッキー,37.0802942,140.4146001,https://local.pokemon.jp/manhole/desc/460/
459,福島県,鮫川村,手・まめ・館 鮫川村農産物加工・直売所,福島県鮫川村大字赤阪中野字巡ヶ作116番地,サメハダー・フカマル・ラッキー,37.040242,140.50677,https://local.pokemon.jp/manhole/desc/459/
458,福島県,泉崎村,泉崎さつき温泉 こがねの湯,福島県泉崎村泉崎笹立山12-7,アオガラス・ヤジロン・ラッキー,37.157384,140.314605,https://local.pokemon.jp/manhole/desc/458/
457,福島県,西会津町,道の駅 にしあいづ,福島県西会津町野沢字下條乙1969-26,ピクシー・マシェード・ラッキー,37.585568,139.642677,https://local.pokemon.jp/manhole/desc/457/
456,福島県,下郷町,道の駅 しもごう,福島県下郷町大字南倉沢字木賊844番地188,カモネギ・チリーン・ハリマロン・ラッキー,37.203534,139.916146,https://local.pokemon.jp/manhole/desc/456/
455,福島県,天栄村,道の駅 季の里天栄,福島県天栄村大字大里字天房41-2,イエッサン・ラッキー,37.243406,140.243722,https://local.pokemon.jp/manhole/desc/455/
454,福島県,須賀川市,須賀川市翠ヶ丘公園,福島県須賀川市愛宕山5,マフォクシー・ラッキー,37.291536,140.382947,https://local.pokemon.jp/manhole/desc/454/
376,福島県,白河市,白河駅前,福島県白河市郭内,ダルマッカ・ラッキー,37.1296,140.212974,https://local.pokemon.jp/manhole/desc/376/
375,福島県,平田村,ジュピアランドひらた,福島県平田村大字蓬田新田字蓬田岳437,カプサイジ・スコヴィラン・ラッキー,37.262128,140.547538,https://local.pokemon.jp/manhole/desc/375/
374,福島県,広野町,二ツ沼総合公園,福島県広野町大字下北迫字大谷地原74-1,ヤンヤンマ・ラッキー,37.23297,141.0018,https://local.pokemon.jp/manhole/desc/374/
373,福島県,国見町,道の駅 国見 あつかしの郷,福島県国見町大字藤田字日渡二18-1,クルマユ・タブンネ・ピンプク・ラッキー,37.872639,140.546861,https://local.pokemon.jp/manhole/desc/373/
372,福島県,湯川村,道の駅 あいづ 湯川・会津坂下,福島県湯川村大字佐野目字五丁ノ目78-1,アブリー・ラッキー・ラルトス,37.55742,139.862167,https://local.pokemon.jp/manhole/desc/372/
371,福島県,棚倉町,棚倉城跡,福島県棚倉町大字棚倉字城跡33-7の先,カジリガメ・ニョロトノ・ラッキー,37.029237,140.387151,https://local.pokemon.jp/manhole/desc/371/
370,福島県,鏡石町,鏡石駅前,福島県鏡石町中央245番地,ミルタンク・メリープ・ラッキー,37.251117,140.347153,https://local.pokemon.jp/manhole/desc/370/
369,福島県,会津坂下町,坂下中央公園,福島県会津坂下町字西南町裏甲3998番地2,カイリキー・ラッキー,37.56046,139.821186,https://local.pokemon.jp/manhole/desc/369/
287,福島県,三春町,三春きたまち蔵,福島県三春町字北町10,ラッキー・ロズレイド,37.4433,140.49124,https://local.pokemon.jp/manhole/desc/287/
286,福島県,古殿町,道の駅 ふるどの,福島県古殿町大字田口字平舘25番地,ハピナス・ラッキー,37.092891,140.529308,https://local.pokemon.jp/manhole/desc/286/
285,福島県,矢吹町,大池公園,福島県矢吹町大池145,ファイアロー・ラッキー,37.21842,140.335635,https://local.pokemon.jp/manhole/desc/285/
284,福島県,西郷村,まるごと西郷館,福島県西郷村大字熊倉字折口原146,ウパー・ラッキー,37.1399,140.15467,https://local.pokemon.jp/manhole/desc/284/
283,福島県,会津美里町,伊佐須美神社,福島県会津美里町字宮林甲4377番地1,ドレディア・ラッキー,37.455169,139.840297,https://local.pokemon.jp/manhole/desc/283/
282,福島県,猪苗代町,道の駅 猪苗代,福島県猪苗代町大字堅田字五百苅1番地,スワンナ・ハヤシガメ・ラッキー,37.538088,140.107569,https://local.pokemon.jp/manhole/desc/282/
281,福島県,北塩原村,五色沼入口観光プラザ,福島県北塩原村大字桧原字剣ヶ峯1093-1055,バニリッチ・ラッキー,37.656148,140.089446,https://local.pokemon.jp/manhole/desc/281/
280,福島県,伊達市,霊山登山口,福島県伊達市霊山町石田字中沢19-1,ゴリランダー・ラッキー,37.760799,140.691402,https://local.pokemon.jp/manhole/desc/280/
279,福島県,二本松市,安達ヶ原ふるさと村先人館,福島県二本松市安達ヶ原四丁目100番地,ペロッパフ・ラッキー,37.593347,140.464001,https://local.pokemon.jp/manhole/desc/279/
254,福島県,飯舘村,ふかや風の子広場前,福島県飯舘村深谷字深谷前11-1,フラエッテ・ラッキー,37.698145,140.735552,https://local.pokemon.jp/manhole/desc/254/
253,福島県,双葉町,双葉町産業交流センター,福島県双葉町大字中野字高田1番地1,ヒマナッツ・ラッキー,37.45745,141.02692,https://local.pokemon.jp/manhole/desc/253/
252,福島県,昭和村,道の駅 からむし織の里しょうわ ラッキー公園in昭和村,福島県昭和村大字佐倉字上ノ原1番地,クルミル・ラッキー,37.325691,139.630641,https://local.pokemon.jp/manhole/desc/252/
251,福島県,柳津町,道の駅 会津柳津,福島県柳津町大字柳津字下平乙161番地1,ピンプク・ラッキー,37.528189,139.722662,https://local.pokemon.jp/manhole/desc/251/
250,福島県,南会津町,南会津ふるさと物産館,福島県南会津町田島字宮本東33番地1,ドッコラー・ラッキー,37.2057204,139.7778739,https://local.pokemon.jp/manhole/desc/250/
249,福島県,郡山市,開成山公園 野外音楽堂・ステージ前,福島県郡山市開成1丁目5,プリン・ラッキー,37.396784,140.35612,https://local.pokemon.jp/manhole/desc/249/
248,福島県,会津若松市,会津総合運動公園,福島県会津若松市門田町大字堤沢村上164 会津総合運動公園内,エルレイド・ラッキー,37.461098,139.927545,https://local.pokemon.jp/manhole/desc/248/
247,福島県,福島市,道の駅 ふくしま,福島県福島市大笹生字月崎1-1,モルペコ・ラッキー,37.80441,140.41091,https://local.pokemon.jp/manhole/desc/247/
96,福島県,川内村,ショッピングセンター「YO-TASHI」,福島県川内村大字下川内字宮ノ下25-1,サシカマス・ヨワシ・ラッキー,37.329458,140.82162,https://local.pokemon.jp/manhole/desc/96/
95,福島県,田村市,あぶくま洞,福島県田村市滝根町菅谷字東釜山1,ヘラクロス・ラッキー,37.344423,140.674289,https://local.pokemon.jp/manhole/desc/95/
94,福島県,川俣町,道の駅 かわまた,福島県川俣町大字鶴沢字東13-1,カラサリス・マユルド・ラッキー,37.667671,140.57675,https://local.pokemon.jp/manhole/desc/94/
93,福島県,いわき市,道の駅 よつくら港,福島県いわき市四倉町字5-218-1,キレイハナ・ラッキー,37.1073084,140.9932743,https://local.pokemon.jp/manhole/desc/93/
92,福島県,楢葉町,道の駅 ならは,福島県楢葉町大字山田岡字大堤入22-1,ラッキー・ラビフット,37.2501442,140.9975789,https://local.pokemon.jp/manhole/desc/92/
91,福島県,浪江町,道の駅 なみえ,福島県浪江町大字幾世橋字知命寺60,ラッキー,37.496395,141.000919,https://local.pokemon.jp/manhole/desc/91/
90,福島県,南相馬市,道の駅 南相馬,福島県南相馬市原町区高見町2-30-1,ギャロップ・ラッキー,37.63577,140.983041,https://local.pokemon.jp/manhole/desc/90/
89,福島県,相馬市,尾浜こども公園,福島県相馬市尾浜字寺前111-1,ポニータ・ラッキー,37.827708,140.963244,https://local.pokemon.jp/manhole/desc/89/
88,福島県,新地町,新地町文化交流センター,福島県新地町駅前1丁目3番地,オドシシ・ラッキー,37.878748,140.925027,https://local.pokemon.jp/manhole/desc/88/
474,宮城県,仙台市,海岸公園（藤塚地区）,宮城県仙台市若林区藤塚地内,ラプラス・チョンチー・ホエルコ・ウミディグダ,38.182602,140.956528,https://local.pokemon.jp/manhole/desc/474/
447,宮城県,利府町,加瀬沼公園,宮城県宮城郡利府町加瀬新堤下,ラプラス・スワンナ・タマンタ,38.311641,140.983236,https://local.pokemon.jp/manhole/desc/447/
139,宮城県,美里町,でんえん土田畑村,宮城県美里町木間塚原田5,ラプラス・ドードー・ドードリオ,38.489061,141.133053,https://local.pokemon.jp/manhole/desc/139/
138,宮城県,涌谷町,くがね創庫,宮城県涌谷町字新町裏110,ラプラス・バンバドロ,38.5392702,141.1267433,https://local.pokemon.jp/manhole/desc/138/
137,宮城県,加美町,やくらい薬師の湯,宮城県加美町味ヶ袋薬莱原1-76,ラプラス・ロゼリア,38.57215,140.72859,https://local.pokemon.jp/manhole/desc/137/
136,宮城県,色麻町,愛宕山公園,宮城県色麻町四竃字東原1-12,ラプラス・ハスブレロ,38.530136,140.86142,https://local.pokemon.jp/manhole/desc/136/
135,宮城県,大衡村,万葉・おおひら館,宮城県大衡村大衡字鐙沢12-2,ラプラス・プルリル・ラブカス,38.46943814,140.8902292,https://local.pokemon.jp/manhole/desc/135/
134,宮城県,大郷町,道の駅おおさと,宮城県大郷町中村字北浦51-6,ラプラス・チュリネ,38.424016,140.992673,https://local.pokemon.jp/manhole/desc/134/
133,宮城県,大和町,大和町役場,宮城県大和町吉岡まほろば一丁目1-1前,ラプラス・タマゲタケ・ドダイトス,38.437364,140.885648,https://local.pokemon.jp/manhole/desc/133/
132,宮城県,丸森町,丸森町町東公園,宮城県丸森町字町東77-1,ラプラス・ニャース・ニャスパー,37.913873,140.762531,https://local.pokemon.jp/manhole/desc/132/
131,宮城県,川崎町,川崎町役場,宮城県川崎町前川字裏丁175-1,ラプラス,38.177534,140.643653,https://local.pokemon.jp/manhole/desc/131/
130,宮城県,柴田町,船岡駅,宮城県柴田町船岡中央1丁目1-1,ラプラス・フラベベ,38.059143,140.768239,https://local.pokemon.jp/manhole/desc/130/
129,宮城県,村田町,道の駅村田,宮城県村田町大字村田字北塩内41,ラプラス・ベロベルト,38.119071,140.717821,https://local.pokemon.jp/manhole/desc/129/
128,宮城県,大河原町,白石川公園,宮城県大河原町大谷字町向116-26地先,ラプラス・チェリム,38.0485032,140.738089,https://local.pokemon.jp/manhole/desc/128/
127,宮城県,七ヶ宿町,道の駅七ヶ宿,宮城県七ヶ宿町上野8-1,ラプラス・ビーダル,37.982523,140.46662,https://local.pokemon.jp/manhole/desc/127/
126,宮城県,蔵王町,蔵王町観光案内所付近,宮城県蔵王町遠刈田温泉仲町34,ラプラス・ユキノオー,38.123663,140.577192,https://local.pokemon.jp/manhole/desc/126/
125,宮城県,富谷市,とみやど,宮城県富谷市富谷新町111,ラプラス・ブルー,38.398336,140.8875,https://local.pokemon.jp/manhole/desc/125/
124,宮城県,大崎市,古川駅,宮城県大崎市古川駅前大通1丁目5,ラプラス・ダグトリオ・オニスズメ,38.571356,140.967465,https://local.pokemon.jp/manhole/desc/124/
123,宮城県,栗原市,道の駅路田里はなやま,宮城県栗原市花山字本沢北ノ前112-1,ラプラス・コアルヒー,38.794479,140.844403,https://local.pokemon.jp/manhole/desc/123/
122,宮城県,登米市,平筒沼ふれあい公園,宮城県登米市米山町字桜岡貝待井581-2,ラプラス・ハスボー,38.616649,141.235491,https://local.pokemon.jp/manhole/desc/122/
121,宮城県,角田市,道の駅かくだ,宮城県角田市枝野字北島81-1,ラプラス・ラティアス,37.968694,140.807077,https://local.pokemon.jp/manhole/desc/121/
120,宮城県,白石市,白石城跡,宮城県白石市益岡町1-16,ラプラス・クスネ,38.002511,140.61735,https://local.pokemon.jp/manhole/desc/120/
58,宮城県,山元町,坂元駅,宮城県山元町坂元字町東31-10,ラプラス・ラッキー,37.923988,140.900996,https://local.pokemon.jp/manhole/desc/58/
57,宮城県,亘理町,鳥の海公園,宮城県亘理町荒浜字隈崎9-2,ラプラス・チルット・ムックル・スバメ・マメパト,38.04217,140.915724,https://local.pokemon.jp/manhole/desc/57/
56,宮城県,岩沼市,歩道上,宮城県岩沼市中央1丁目2-13,ラプラス・トゲピー,38.105296,140.866325,https://local.pokemon.jp/manhole/desc/56/
55,宮城県,名取市,名取市震災メモリアル公園,宮城県名取市閖上五丁目,ラプラス,38.17213,140.954044,https://local.pokemon.jp/manhole/desc/55/
54,宮城県,仙台市,サンモール一番町,宮城県仙台市青葉区一番町二丁目6-5,ラプラス・ジラーチ,38.258587,140.872666,https://local.pokemon.jp/manhole/desc/54/
53,宮城県,多賀城市,多賀城駅前広場,宮城県多賀城市中央2丁目7番地,ラプラス・タッツー,38.291943,141.007158,https://local.pokemon.jp/manhole/desc/53/
52,宮城県,七ヶ浜町,七ヶ浜町観光交流センター,宮城県七ヶ浜町花渕浜字館下75,ラプラス・メタモン・ヒトデマン,38.304315,141.083342,https://local.pokemon.jp/manhole/desc/52/
51,宮城県,利府町,利府町役場,宮城県利府町利府字新並松4,ラプラス・マイナン,38.329512,140.975248,https://local.pokemon.jp/manhole/desc/51/
50,宮城県,塩竈市,本塩釜駅,宮城県塩竈市海岸通200-15,ラプラス・プラスル,38.318226,141.023075,https://local.pokemon.jp/manhole/desc/50/
49,宮城県,松島町,松島海岸,宮城県松島町松島字浪打浜地内,ラプラス,38.368987,141.061207,https://local.pokemon.jp/manhole/desc/49/
48,宮城県,東松島市,野蒜駅,宮城県東松島市野蒜ケ丘一丁目15-1,ラプラス・ラティオス,38.379414,141.15671,https://local.pokemon.jp/manhole/desc/48/
47,宮城県,石巻市,石巻市役所付近,宮城県石巻市穀町14番1号,ラプラス・ニャース・ニャビー・エネコ・ニャルマー,38.433844,141.303041,https://local.pokemon.jp/manhole/desc/47/
46,宮城県,女川町,女川町まちなか交流館付近,宮城県女川町女川浜字大原1-4,ラプラス・キャモメ,38.445695,141.44623,https://local.pokemon.jp/manhole/desc/46/
45,宮城県,南三陸町,南三陸ハマーレ歌津,宮城県南三陸町歌津字伊里前96-1,ラプラス・オクタン,38.717061,141.52115,https://local.pokemon.jp/manhole/desc/45/
44,宮城県,気仙沼市,気仙沼市まち・ひと・しごと交流プラザ,宮城県気仙沼市南町海岸1-14,ラプラス・イシツブテ,38.905694,141.574667,https://local.pokemon.jp/manhole/desc/44/
144,新潟県,小千谷市,小千谷市役所,新潟県小千谷市城内2-7-5,コイキング,37.314216,138.794792,https://local.pokemon.jp/manhole/desc/144/
145,新潟県,小千谷市,小千谷駅前,新潟県小千谷市東栄1-1付近,コイキング,37.309883,138.812939,https://local.pokemon.jp/manhole/desc/145/
146,新潟県,小千谷市,錦鯉の里,新潟県小千谷市小千谷市城内1-8-22,コイキング・ヒンバス,37.311028,138.795653,https://local.pokemon.jp/manhole/desc/146/
147,新潟県,小千谷市,小千谷市総合体育館,新潟県小千谷市大字桜町4915,コイキング・ピジョン,37.314301,138.7835,https://local.pokemon.jp/manhole/desc/147/
98,東京都,町田市,芹ヶ谷公園 藤棚近く,東京都町田市原町田5-16,フシギダネ,35.548108,139.45034,https://local.pokemon.jp/manhole/desc/98/
99,東京都,町田市,芹ヶ谷公園 警備員室奥,東京都町田市原町田5-16,ヒトカゲ,35.548171,139.4513,https://local.pokemon.jp/manhole/desc/99/
100,東京都,町田市,芹ヶ谷公園 虹と水の広場南側,東京都町田市原町田5-16,ゼニガメ,35.545302,139.45501,https://local.pokemon.jp/manhole/desc/100/
101,東京都,町田市,芹ヶ谷公園 多目的広場,東京都町田市原町田5-16,キャタピー・ナゾノクサ・ビードル,35.546111,139.45436,https://local.pokemon.jp/manhole/desc/101/
102,東京都,町田市,芹ヶ谷公園 虹と水の広場北側,東京都町田市原町田5-16,コラッタ・ポッポ,35.545645,139.45488,https://local.pokemon.jp/manhole/desc/102/
103,東京都,町田市,芹ヶ谷公園 アーチの泉,東京都町田市原町田5-16,ニョロモ,35.546713,139.45398,https://local.pokemon.jp/manhole/desc/103/
153,東京都,小笠原村,父島東町周辺,東京都小笠原村父島字東町,フシギバナ,27.094863,142.194033,https://local.pokemon.jp/manhole/desc/153/
154,東京都,小笠原村,父島東町周辺,東京都小笠原村父島字東町,リザードン,27.094708,142.193279,https://local.pokemon.jp/manhole/desc/154/
155,東京都,小笠原村,父島東町周辺,東京都小笠原村父島字東町,カメックス,27.094596,142.192781,https://local.pokemon.jp/manhole/desc/155/
156,東京都,小笠原村,父島東町周辺,東京都小笠原村父島字東町,ミュウ,27.09448,142.19235,https://local.pokemon.jp/manhole/desc/156/
172,東京都,台東区,国立科学博物館,東京都台東区上野公園7-20,チゴラス・ソーナノ,35.71681,139.776399,https://local.pokemon.jp/manhole/desc/172/
173,東京都,台東区,東京国立博物館,東京都台東区上野公園13-9,ドーミラー・ヤジロン,35.717715,139.775397,https://local.pokemon.jp/manhole/desc/173/
448,東京都,稲城市,ポケパーク カントー,東京都稲城市矢野口4015-1 ポケパーク カントー敷地内,イーブイ・ピカチュウ,35.62637,139.521513,https://local.pokemon.jp/manhole/desc/448/
104,滋賀県,大津市,大津湖岸なぎさ公園 おまつり広場,滋賀県大津市島の関14,ギャラドス,35.0102,135.8699,https://local.pokemon.jp/manhole/desc/104/
105,滋賀県,大津市,大津湖岸なぎさ公園 サンシャインビーチ,滋賀県大津市由美浜,ギャラドス,34.9981,135.8946,https://local.pokemon.jp/manhole/desc/105/
237,滋賀県,甲賀市,観光インフォメーションセンター甲賀流リアル忍者館,滋賀県甲賀市甲南町竜法師600,ゲッコウガ,34.919591,136.170196,https://local.pokemon.jp/manhole/desc/237/
238,滋賀県,甲賀市,水口スポーツの森,滋賀県甲賀市水口町北内貴230,ゲッコウガ,34.960528,136.165168,https://local.pokemon.jp/manhole/desc/238/
239,滋賀県,甲賀市,鹿深夢の森,滋賀県甲賀市甲賀町大久保507番地2,ゲコガシラ・ゲッコウガ,34.900437,136.229399,https://local.pokemon.jp/manhole/desc/239/
159,京都府,京都市,嵐山公園 中之島地区,京都府京都市右京区嵯峨中ノ島町,ホウオウ,35.011863,135.678745,https://local.pokemon.jp/manhole/desc/159/
160,京都府,京都市,円山公園,京都府京都市東山区円山町,ピチュー・ピィ・ププリン,35.00337,135.780573,https://local.pokemon.jp/manhole/desc/160/
161,京都府,京都市,西京極総合運動公園,京都府京都市右京区西京極新明町,チコリータ・ダーテング,34.994784,135.714323,https://local.pokemon.jp/manhole/desc/161/
162,京都府,京都市,岡崎公園,京都府京都市左京区岡崎最勝寺町,ヒノアラシ・ヒヒダルマ,35.014858,135.782013,https://local.pokemon.jp/manhole/desc/162/
163,京都府,京都市,梅小路公園,京都府京都市下京区観喜寺町,ワニノコ・マリルリ,34.987804,135.743538,https://local.pokemon.jp/manhole/desc/163/
352,京都府,宇治市,朝霧橋周辺,京都府宇治市宇治又振,ヒバニー・パッチール,34.890627,135.809787,https://local.pokemon.jp/manhole/desc/352/
353,京都府,宇治市,お茶と宇治のまち歴史公園,京都府宇治市菟道丸山203-1,チャデス・ヤバソチャ,34.895547,135.805962,https://local.pokemon.jp/manhole/desc/353/
382,京都府,宇治市,ニンテンドーミュージアム,京都府ニンテンドーミュージアム施設内（宇治市小倉町神楽田56番地）,ピカチュウ,34.892561,135.784525,https://local.pokemon.jp/manhole/desc/382/
